2025-02-27 11:12:37,414 - root - INFO - Training/evaluation config: Namespace(seed=2021, data_path='./data/ctrip_20250224.csv', base_url='data/qunaer_20250226_balance19', num_class=3, val_ratio=0.2, prefetch=12, num_workers=6, train_batch_size=16, val_batch_size=16, word2Vec='./word2vec/sgns.weibo.bigram-char.bz2', word2Vec_dim=300, stopWords='./stopword/hit_stopwords.txt', bert_dir='hf_hub/models--nghuyong--ernie-3.0-base-zh', bert_dim=768, bert_max_length=512, bert_padding='max_length', lstm_input_size=768, lstm_hidden_size=256, lstm_num_layers=2, lstm_dropout=0.0, feature_type=1, fusion_type='cat', adv_type='none', fgm_adv_epsilon=1.0, pgd_adv_epsilon=1.0, pgd_adv_alpha=0.3, pgd_adv_K=3, freelb_adv_K=3, freelb_adv_lr=0.01, freelb_adv_init_mag=0.02, smartp_adv_alpha=1.0, save_path='save/qunaer_20250226_balance19/models--nghuyong--ernie-3.0-base-zh/feature1_fusioncat_advnone_20250227111237', best_score=0.5, max_epochs=10, max_steps=50000, warmup_steps=200, print_steps=10, weight_decay=0.001, adam_eps=1e-06, adam_lr=5e-05, dropout=0.1, smoothing=0.0, patience=3, device='cuda', n_gpu=1)
2025-02-27 11:12:42,037 - root - INFO - Epoch 0/10 step 10/610 eta 00:03:20: loss 0.960, train {'accuracy': 0.5625, 'f1': 0.6325757575757576, 'precision': 0.7534722222222222, 'recall': 0.5625}
2025-02-27 11:13:43,783 - root - INFO - Epoch 1/10 step 110/610 eta 00:04:55: loss 0.892, train {'accuracy': 0.6875, 'f1': 0.5601851851851851, 'precision': 0.47265625, 'recall': 0.6875}
2025-02-27 11:13:46,044 - root - INFO - Epoch 1/10 step 120/610 eta 00:04:35: loss 0.544, train {'accuracy': 0.8125, 'f1': 0.728448275862069, 'precision': 0.66015625, 'recall': 0.8125}
2025-02-27 11:14:25,023 - root - INFO - Epoch 1 step 122: loss 0.703, val {'accuracy': 0.7801, 'f1': 0.6837, 'precision': 0.6085, 'recall': 0.7801}
2025-02-27 11:14:25,023 - root - INFO - Early Stopping Check: No improvement for 1/3 epochs
2025-02-27 11:14:27,056 - root - INFO - Epoch 2/10 step 130/610 eta 00:06:40: loss 0.554, train {'accuracy': 0.875, 'f1': 0.8166666666666667, 'precision': 0.765625, 'recall': 0.875}
2025-02-27 11:14:29,337 - root - INFO - Epoch 2/10 step 140/610 eta 00:06:11: loss 0.431, train {'accuracy': 0.875, 'f1': 0.8166666666666667, 'precision': 0.765625, 'recall': 0.875}
2025-02-27 11:14:31,612 - root - INFO - Epoch 2/10 step 150/610 eta 00:05:46: loss 0.871, train {'accuracy': 0.6875, 'f1': 0.5601851851851851, 'precision': 0.47265625, 'recall': 0.6875}
2025-02-27 11:14:33,894 - root - INFO - Epoch 2/10 step 160/610 eta 00:05:24: loss 0.782, train {'accuracy': 0.6875, 'f1': 0.5601851851851851, 'precision': 0.47265625, 'recall': 0.6875}
2025-02-27 11:14:36,172 - root - INFO - Epoch 2/10 step 170/610 eta 00:05:04: loss 0.573, train {'accuracy': 0.8125, 'f1': 0.728448275862069, 'precision': 0.66015625, 'recall': 0.8125}
2025-02-27 11:14:38,451 - root - INFO - Epoch 2/10 step 180/610 eta 00:04:46: loss 0.587, train {'accuracy': 0.8125, 'f1': 0.728448275862069, 'precision': 0.66015625, 'recall': 0.8125}
2025-02-27 11:15:17,703 - root - INFO - Epoch 2 step 183: loss 0.671, val {'accuracy': 0.7801, 'f1': 0.6837, 'precision': 0.6085, 'recall': 0.7801}
2025-02-27 11:15:17,703 - root - INFO - Early Stopping Check: No improvement for 2/3 epochs
2025-02-27 11:15:19,464 - root - INFO - Epoch 3/10 step 190/610 eta 00:05:55: loss 0.743, train {'accuracy': 0.75, 'f1': 0.6428571428571428, 'precision': 0.5625, 'recall': 0.75}
2025-02-27 11:15:21,734 - root - INFO - Epoch 3/10 step 200/610 eta 00:05:34: loss 0.394, train {'accuracy': 0.9375, 'f1': 0.907258064516129, 'precision': 0.87890625, 'recall': 0.9375}
2025-02-27 11:15:23,973 - root - INFO - Epoch 3/10 step 210/610 eta 00:05:14: loss 0.781, train {'accuracy': 0.6875, 'f1': 0.5601851851851851, 'precision': 0.47265625, 'recall': 0.6875}
2025-02-27 11:15:26,235 - root - INFO - Epoch 3/10 step 220/610 eta 00:04:57: loss 0.464, train {'accuracy': 0.875, 'f1': 0.8166666666666667, 'precision': 0.765625, 'recall': 0.875}
2025-02-27 11:15:28,511 - root - INFO - Epoch 3/10 step 230/610 eta 00:04:40: loss 0.514, train {'accuracy': 0.8125, 'f1': 0.728448275862069, 'precision': 0.66015625, 'recall': 0.8125}
2025-02-27 11:15:30,761 - root - INFO - Epoch 3/10 step 240/610 eta 00:04:25: loss 0.317, train {'accuracy': 0.9375, 'f1': 0.907258064516129, 'precision': 0.87890625, 'recall': 0.9375}
2025-02-27 11:16:10,203 - root - INFO - Epoch 3 step 244: loss 0.589, val {'accuracy': 0.7801, 'f1': 0.6837, 'precision': 0.6085, 'recall': 0.7801}
2025-02-27 11:16:11,712 - root - INFO - Epoch 4/10 step 250/610 eta 00:05:06: loss 0.463, train {'accuracy': 0.6875, 'f1': 0.5817307692307693, 'precision': 0.5041666666666667, 'recall': 0.6875}
2025-02-27 11:16:13,966 - root - INFO - Epoch 4/10 step 260/610 eta 00:04:49: loss 1.193, train {'accuracy': 0.6875, 'f1': 0.5601851851851851, 'precision': 0.47265625, 'recall': 0.6875}
2025-02-27 11:16:16,210 - root - INFO - Epoch 4/10 step 270/610 eta 00:04:33: loss 0.816, train {'accuracy': 0.6875, 'f1': 0.5601851851851851, 'precision': 0.47265625, 'recall': 0.6875}
2025-02-27 11:16:18,447 - root - INFO - Epoch 4/10 step 280/610 eta 00:04:19: loss 0.632, train {'accuracy': 0.6875, 'f1': 0.5601851851851851, 'precision': 0.47265625, 'recall': 0.6875}
2025-02-27 11:16:20,683 - root - INFO - Epoch 4/10 step 290/610 eta 00:04:04: loss 0.637, train {'accuracy': 0.8125, 'f1': 0.773065476190476, 'precision': 0.7483974358974359, 'recall': 0.8125}
2025-02-27 11:16:22,918 - root - INFO - Epoch 4/10 step 300/610 eta 00:03:51: loss 0.437, train {'accuracy': 0.75, 'f1': 0.6964285714285714, 'precision': 0.65, 'recall': 0.75}
2025-02-27 11:17:02,528 - root - INFO - Epoch 4 step 305: loss 0.481, val {'accuracy': 0.7897, 'f1': 0.7136, 'precision': 0.6875, 'recall': 0.7897}
2025-02-27 11:17:04,336 - root - INFO - Epoch 5/10 step 310/610 eta 00:04:17: loss 0.567, train {'accuracy': 0.75, 'f1': 0.6428571428571428, 'precision': 0.5625, 'recall': 0.75}
2025-02-27 11:17:06,598 - root - INFO - Epoch 5/10 step 320/610 eta 00:04:02: loss 0.891, train {'accuracy': 0.5625, 'f1': 0.587121212121212, 'precision': 0.6312500000000001, 'recall': 0.5625}
2025-02-27 11:17:08,869 - root - INFO - Epoch 5/10 step 330/610 eta 00:03:49: loss 0.461, train {'accuracy': 0.75, 'f1': 0.6992753623188406, 'precision': 0.6614583333333333, 'recall': 0.75}
2025-02-27 11:17:11,134 - root - INFO - Epoch 5/10 step 340/610 eta 00:03:36: loss 0.482, train {'accuracy': 0.8125, 'f1': 0.7946428571428571, 'precision': 0.78125, 'recall': 0.8125}
2025-02-27 11:17:13,391 - root - INFO - Epoch 5/10 step 350/610 eta 00:03:24: loss 0.385, train {'accuracy': 0.8125, 'f1': 0.8277777777777777, 'precision': 0.8493589743589743, 'recall': 0.8125}
2025-02-27 11:17:15,664 - root - INFO - Epoch 5/10 step 360/610 eta 00:03:12: loss 0.205, train {'accuracy': 0.875, 'f1': 0.9051724137931035, 'precision': 0.9375, 'recall': 0.875}
2025-02-27 11:17:55,510 - root - INFO - Epoch 5 step 366: loss 0.449, val {'accuracy': 0.8153, 'f1': 0.7748, 'precision': 0.7871, 'recall': 0.8153}
2025-02-27 11:17:57,083 - root - INFO - Epoch 6/10 step 370/610 eta 00:03:26: loss 0.318, train {'accuracy': 0.8125, 'f1': 0.7949999999999999, 'precision': 0.7860576923076923, 'recall': 0.8125}
2025-02-27 11:17:59,369 - root - INFO - Epoch 6/10 step 380/610 eta 00:03:14: loss 0.161, train {'accuracy': 0.9375, 'f1': 0.9166666666666666, 'precision': 0.90625, 'recall': 0.9375}
2025-02-27 11:18:01,622 - root - INFO - Epoch 6/10 step 390/610 eta 00:03:02: loss 0.150, train {'accuracy': 0.875, 'f1': 0.875, 'precision': 0.875, 'recall': 0.875}
2025-02-27 11:18:03,867 - root - INFO - Epoch 6/10 step 400/610 eta 00:02:50: loss 0.134, train {'accuracy': 0.9375, 'f1': 0.9125, 'precision': 0.8958333333333334, 'recall': 0.9375}
2025-02-27 11:18:06,114 - root - INFO - Epoch 6/10 step 410/610 eta 00:02:39: loss 0.079, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:18:08,362 - root - INFO - Epoch 6/10 step 420/610 eta 00:02:29: loss 0.354, train {'accuracy': 0.875, 'f1': 0.8645833333333333, 'precision': 0.9375, 'recall': 0.875}
2025-02-27 11:18:48,687 - root - INFO - Epoch 6 step 427: loss 0.476, val {'accuracy': 0.8197, 'f1': 0.7901, 'precision': 0.8079, 'recall': 0.8197}
2025-02-27 11:18:50,053 - root - INFO - Epoch 7/10 step 430/610 eta 00:02:35: loss 0.182, train {'accuracy': 0.9375, 'f1': 0.9324074074074074, 'precision': 0.9419642857142857, 'recall': 0.9375}
2025-02-27 11:18:52,344 - root - INFO - Epoch 7/10 step 440/610 eta 00:02:24: loss 0.055, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:18:54,615 - root - INFO - Epoch 7/10 step 450/610 eta 00:02:13: loss 0.172, train {'accuracy': 0.9375, 'f1': 0.9315476190476191, 'precision': 0.953125, 'recall': 0.9375}
2025-02-27 11:18:56,867 - root - INFO - Epoch 7/10 step 460/610 eta 00:02:03: loss 0.430, train {'accuracy': 0.9375, 'f1': 0.9342857142857143, 'precision': 0.9423076923076923, 'recall': 0.9375}
2025-02-27 11:18:59,123 - root - INFO - Epoch 7/10 step 470/610 eta 00:01:53: loss 0.641, train {'accuracy': 0.8125, 'f1': 0.8242753623188406, 'precision': 0.8802083333333333, 'recall': 0.8125}
2025-02-27 11:19:01,373 - root - INFO - Epoch 7/10 step 480/610 eta 00:01:43: loss 0.191, train {'accuracy': 0.9375, 'f1': 0.9125, 'precision': 0.8958333333333334, 'recall': 0.9375}
2025-02-27 11:19:41,750 - root - INFO - Epoch 7 step 488: loss 0.596, val {'accuracy': 0.8254, 'f1': 0.8021, 'precision': 0.8063, 'recall': 0.8254}
2025-02-27 11:19:43,005 - root - INFO - Epoch 8/10 step 490/610 eta 00:01:43: loss 0.062, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:19:45,283 - root - INFO - Epoch 8/10 step 500/610 eta 00:01:33: loss 0.026, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:19:47,559 - root - INFO - Epoch 8/10 step 510/610 eta 00:01:24: loss 0.308, train {'accuracy': 0.9375, 'f1': 0.9347222222222222, 'precision': 0.95, 'recall': 0.9375}
2025-02-27 11:19:49,811 - root - INFO - Epoch 8/10 step 520/610 eta 00:01:14: loss 0.442, train {'accuracy': 0.75, 'f1': 0.72, 'precision': 0.6923076923076923, 'recall': 0.75}
2025-02-27 11:19:52,059 - root - INFO - Epoch 8/10 step 530/610 eta 00:01:05: loss 0.184, train {'accuracy': 0.875, 'f1': 0.824074074074074, 'precision': 0.7857142857142857, 'recall': 0.875}
2025-02-27 11:19:54,308 - root - INFO - Epoch 8/10 step 540/610 eta 00:00:56: loss 0.100, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:20:34,986 - root - INFO - Epoch 8 step 549: loss 0.538, val {'accuracy': 0.8289, 'f1': 0.8157, 'precision': 0.8276, 'recall': 0.8289}
2025-02-27 11:20:35,905 - root - INFO - Epoch 9/10 step 550/610 eta 00:00:52: loss 0.118, train {'accuracy': 0.9375, 'f1': 0.9125, 'precision': 0.8958333333333334, 'recall': 0.9375}
2025-02-27 11:20:38,162 - root - INFO - Epoch 9/10 step 560/610 eta 00:00:42: loss 0.122, train {'accuracy': 0.9375, 'f1': 0.9166666666666666, 'precision': 0.90625, 'recall': 0.9375}
2025-02-27 11:20:40,417 - root - INFO - Epoch 9/10 step 570/610 eta 00:00:33: loss 0.271, train {'accuracy': 0.75, 'f1': 0.7225, 'precision': 0.6971153846153846, 'recall': 0.75}
2025-02-27 11:20:42,659 - root - INFO - Epoch 9/10 step 580/610 eta 00:00:25: loss 0.098, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:20:44,901 - root - INFO - Epoch 9/10 step 590/610 eta 00:00:16: loss 0.106, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:20:47,146 - root - INFO - Epoch 9/10 step 600/610 eta 00:00:08: loss 0.197, train {'accuracy': 0.9375, 'f1': 0.9097222222222222, 'precision': 0.8875, 'recall': 0.9375}
2025-02-27 11:20:49,388 - root - INFO - Epoch 9/10 step 610/610 eta 00:00:00: loss 0.091, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:21:28,067 - root - INFO - Epoch 9 step 610: loss 0.542, val {'accuracy': 0.8308, 'f1': 0.8192, 'precision': 0.825, 'recall': 0.8308}
