2025-02-27 11:21:32,591 - root - INFO - Training/evaluation config: Namespace(seed=2021, data_path='./data/ctrip_20250224.csv', base_url='data/qunaer_20250226_balance19', num_class=3, val_ratio=0.2, prefetch=12, num_workers=6, train_batch_size=16, val_batch_size=16, word2Vec='./word2vec/sgns.weibo.bigram-char.bz2', word2Vec_dim=300, stopWords='./stopword/hit_stopwords.txt', bert_dir='hf_hub/models--nghuyong--ernie-3.0-base-zh', bert_dim=768, bert_max_length=512, bert_padding='max_length', lstm_input_size=768, lstm_hidden_size=256, lstm_num_layers=2, lstm_dropout=0.0, feature_type=2, fusion_type='cat', adv_type='none', fgm_adv_epsilon=1.0, pgd_adv_epsilon=1.0, pgd_adv_alpha=0.3, pgd_adv_K=3, freelb_adv_K=3, freelb_adv_lr=0.01, freelb_adv_init_mag=0.02, smartp_adv_alpha=1.0, save_path='save/qunaer_20250226_balance19/models--nghuyong--ernie-3.0-base-zh/feature2_fusioncat_advnone_20250227112132', best_score=0.5, max_epochs=10, max_steps=50000, warmup_steps=200, print_steps=10, weight_decay=0.001, adam_eps=1e-06, adam_lr=5e-05, dropout=0.1, smoothing=0.0, patience=3, device='cuda', n_gpu=1)
2025-02-27 11:21:38,025 - root - INFO - Epoch 0/10 step 10/610 eta 00:04:15: loss 1.064, train {'accuracy': 0.625, 'f1': 0.5625, 'precision': 0.5892857142857143, 'recall': 0.625}
2025-02-27 11:29:52,555 - root - INFO - Early Stopping Check: No improvement for 2/3 epochs
2025-02-27 11:29:54,062 - root - INFO - Epoch 6/10 step 370/610 eta 00:05:24: loss 0.152, train {'accuracy': 0.9375, 'f1': 0.9425925925925925, 'precision': 0.9583333333333334, 'recall': 0.9375}
2025-02-27 11:29:57,351 - root - INFO - Epoch 6/10 step 380/610 eta 00:05:04: loss 0.053, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:30:00,594 - root - INFO - Epoch 6/10 step 390/610 eta 00:04:45: loss 0.038, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:30:03,840 - root - INFO - Epoch 6/10 step 400/610 eta 00:04:27: loss 0.032, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:30:07,083 - root - INFO - Epoch 6/10 step 410/610 eta 00:04:10: loss 0.186, train {'accuracy': 0.9375, 'f1': 0.967741935483871, 'precision': 1.0, 'recall': 0.9375}
2025-02-27 11:30:10,414 - root - INFO - Epoch 6/10 step 420/610 eta 00:03:53: loss 0.030, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 11:31:15,263 - root - INFO - Epoch 6 step 427: loss 0.530, val {'accuracy': 0.8563, 'f1': 0.848, 'precision': 0.851, 'recall': 0.8563}
2025-02-27 11:31:15,263 - root - INFO - Early Stopping Check: No improvement for 3/3 epochs
2025-02-27 11:31:15,263 - root - INFO - Stopping early at epoch 6 due to no improvement in validation F1 and increasing loss.
