2025-02-26 23:33:25,537 - root - INFO - Training/evaluation config: Namespace(seed=2021, data_path='./data/ctrip_20250224.csv', base_url='data/qunaer_20250226_balance19', num_class=3, val_ratio=0.2, prefetch=12, num_workers=6, train_batch_size=32, val_batch_size=32, word2Vec='./word2vec/sgns.weibo.bigram-char.bz2', word2Vec_dim=300, stopWords='./stopword/hit_stopwords.txt', bert_dir='hf_hub/models--hfl--chinese-macbert-base', bert_dim=768, bert_max_length=512, bert_padding='max_length', lstm_input_size=768, lstm_hidden_size=256, lstm_num_layers=2, lstm_dropout=0.0, feature_type=2, fusion_type='cat', adv_type='pgd', fgm_adv_epsilon=1.0, pgd_adv_epsilon=1.0, pgd_adv_alpha=0.3, pgd_adv_K=3, freelb_adv_K=3, freelb_adv_lr=0.01, freelb_adv_init_mag=0.02, smartp_adv_alpha=1.0, save_path='save/qunaer_20250226_balance19/models--hfl--chinese-macbert-base/feature2_fusioncat_advpgd_20250226233325', best_score=0.5, max_epochs=10, max_steps=50000, warmup_steps=200, print_steps=10, weight_decay=0.001, adam_eps=1e-06, adam_lr=5e-05, dropout=0.1, smoothing=0.0, patience=3, device='cuda', n_gpu=1)
2025-02-26 23:33:45,003 - root - INFO - Epoch 0/10 step 10/300 eta 00:08:53: loss 0.772, train {'accuracy': 0.8125, 'f1': 0.728448275862069, 'precision': 0.66015625, 'recall': 0.8125}
2025-02-26 23:34:02,511 - root - INFO - Epoch 0/10 step 20/300 eta 00:08:22: loss 0.619, train {'accuracy': 0.8125, 'f1': 0.728448275862069, 'precision': 0.66015625, 'recall': 0.8125}
2025-02-26 23:34:19,850 - root - INFO - Epoch 0/10 step 30/300 eta 00:07:59: loss 0.580, train {'accuracy': 0.8125, 'f1': 0.728448275862069, 'precision': 0.66015625, 'recall': 0.8125}
2025-02-26 23:34:58,137 - root - INFO - Epoch 0 step 30: loss 0.647, val {'accuracy': 0.7801, 'f1': 0.6837, 'precision': 0.6085, 'recall': 0.7801}
2025-02-26 23:35:15,959 - root - INFO - Epoch 1/10 step 40/300 eta 00:11:50: loss 0.724, train {'accuracy': 0.6875, 'f1': 0.5601851851851851, 'precision': 0.47265625, 'recall': 0.6875}
2025-02-26 23:35:32,965 - root - INFO - Epoch 1/10 step 50/300 eta 00:10:31: loss 0.521, train {'accuracy': 0.78125, 'f1': 0.7481534090909091, 'precision': 0.7244971264367817, 'recall': 0.78125}
2025-02-26 23:35:50,131 - root - INFO - Epoch 1/10 step 60/300 eta 00:09:34: loss 0.519, train {'accuracy': 0.75, 'f1': 0.6654874213836478, 'precision': 0.6135416666666667, 'recall': 0.75}
2025-02-26 23:36:28,447 - root - INFO - Epoch 1 step 60: loss 0.456, val {'accuracy': 0.8223, 'f1': 0.767, 'precision': 0.8056, 'recall': 0.8223}
2025-02-26 23:36:46,063 - root - INFO - Epoch 2/10 step 70/300 eta 00:10:55: loss 0.295, train {'accuracy': 0.875, 'f1': 0.8391116352201258, 'precision': 0.8954613095238095, 'recall': 0.875}
2025-02-26 23:37:02,977 - root - INFO - Epoch 2/10 step 80/300 eta 00:09:55: loss 0.234, train {'accuracy': 0.9375, 'f1': 0.9331188725490196, 'precision': 0.9491185897435898, 'recall': 0.9375}
2025-02-26 23:37:19,900 - root - INFO - Epoch 2/10 step 90/300 eta 00:09:04: loss 0.394, train {'accuracy': 0.84375, 'f1': 0.8133844339622641, 'precision': 0.7898148148148147, 'recall': 0.84375}
