2025-02-27 12:15:13,063 - root - INFO - Training/evaluation config: Namespace(seed=2021, data_path='./data/ctrip_20250224.csv', base_url='data/qunaer_20250226_balance19', num_class=3, val_ratio=0.2, prefetch=12, num_workers=6, train_batch_size=16, val_batch_size=16, word2Vec='./word2vec/sgns.weibo.bigram-char.bz2', word2Vec_dim=300, stopWords='./stopword/hit_stopwords.txt', bert_dir='hf_hub/models--nghuyong--ernie-3.0-base-zh', bert_dim=768, bert_max_length=512, bert_padding='max_length', lstm_input_size=768, lstm_hidden_size=256, lstm_num_layers=2, lstm_dropout=0.0, feature_type=2, fusion_type='cat', adv_type='freelb', fgm_adv_epsilon=1.0, pgd_adv_epsilon=1.0, pgd_adv_alpha=0.3, pgd_adv_K=3, freelb_adv_K=3, freelb_adv_lr=0.01, freelb_adv_init_mag=0.02, smartp_adv_alpha=1.0, save_path='save/qunaer_20250226_balance19/models--nghuyong--ernie-3.0-base-zh/feature2_fusioncat_advfreelb_20250227121513', best_score=0.5, max_epochs=10, max_steps=50000, warmup_steps=200, print_steps=10, weight_decay=0.001, adam_eps=1e-06, adam_lr=5e-05, dropout=0.1, smoothing=0.0, patience=3, device='cuda', n_gpu=1)
2025-02-27 12:15:24,681 - root - INFO - Epoch 0/10 step 10/610 eta 00:10:36: loss 0.349, train {'accuracy': 0.625, 'f1': 0.6045454545454546, 'precision': 0.6041666666666666, 'recall': 0.625}
2025-02-27 12:18:03,090 - root - INFO - Epoch 1/10 step 110/610 eta 00:12:48: loss 0.222, train {'accuracy': 0.8125, 'f1': 0.728448275862069, 'precision': 0.66015625, 'recall': 0.8125}
2025-02-27 12:18:12,736 - root - INFO - Epoch 1/10 step 120/610 eta 00:12:09: loss 0.202, train {'accuracy': 0.75, 'f1': 0.6428571428571428, 'precision': 0.5625, 'recall': 0.75}
2025-02-27 12:19:17,233 - root - INFO - Epoch 1 step 122: loss 0.520, val {'accuracy': 0.7801, 'f1': 0.6837, 'precision': 0.6085, 'recall': 0.7801}
2025-02-27 12:19:25,106 - root - INFO - Epoch 2/10 step 130/610 eta 00:15:26: loss 0.111, train {'accuracy': 0.875, 'f1': 0.8166666666666667, 'precision': 0.765625, 'recall': 0.875}
2025-02-27 12:19:34,618 - root - INFO - Epoch 2/10 step 140/610 eta 00:14:34: loss 0.065, train {'accuracy': 0.9375, 'f1': 0.9073275862068966, 'precision': 0.8791666666666667, 'recall': 0.9375}
2025-02-27 12:19:44,143 - root - INFO - Epoch 2/10 step 150/610 eta 00:13:48: loss 0.156, train {'accuracy': 0.875, 'f1': 0.8377976190476191, 'precision': 0.8291666666666667, 'recall': 0.875}
2025-02-27 12:19:53,691 - root - INFO - Epoch 2/10 step 160/610 eta 00:13:06: loss 0.260, train {'accuracy': 0.6875, 'f1': 0.5833333333333334, 'precision': 0.5416666666666666, 'recall': 0.6875}
2025-02-27 12:20:03,305 - root - INFO - Epoch 2/10 step 170/610 eta 00:12:28: loss 0.116, train {'accuracy': 0.875, 'f1': 0.8166666666666667, 'precision': 0.765625, 'recall': 0.875}
2025-02-27 12:20:12,940 - root - INFO - Epoch 2/10 step 180/610 eta 00:11:53: loss 0.127, train {'accuracy': 0.8125, 'f1': 0.7291666666666666, 'precision': 0.6625000000000001, 'recall': 0.8125}
2025-02-27 12:21:17,933 - root - INFO - Epoch 2 step 183: loss 0.402, val {'accuracy': 0.8261, 'f1': 0.795, 'precision': 0.8109, 'recall': 0.8261}
2025-02-27 12:21:25,345 - root - INFO - Epoch 3/10 step 190/610 eta 00:13:40: loss 0.236, train {'accuracy': 0.6875, 'f1': 0.5817307692307693, 'precision': 0.5041666666666667, 'recall': 0.6875}
2025-02-27 12:21:34,852 - root - INFO - Epoch 3/10 step 200/610 eta 00:13:00: loss 0.087, train {'accuracy': 0.875, 'f1': 0.875, 'precision': 0.875, 'recall': 0.875}
2025-02-27 12:21:44,364 - root - INFO - Epoch 3/10 step 210/610 eta 00:12:23: loss 0.213, train {'accuracy': 0.625, 'f1': 0.638235294117647, 'precision': 0.7957589285714286, 'recall': 0.625}
2025-02-27 12:21:53,884 - root - INFO - Epoch 3/10 step 220/610 eta 00:11:48: loss 0.084, train {'accuracy': 0.875, 'f1': 0.8169642857142857, 'precision': 0.7666666666666667, 'recall': 0.875}
2025-02-27 12:22:03,402 - root - INFO - Epoch 3/10 step 230/610 eta 00:11:16: loss 0.084, train {'accuracy': 0.875, 'f1': 0.8485576923076923, 'precision': 0.8928571428571428, 'recall': 0.875}
2025-02-27 12:22:12,940 - root - INFO - Epoch 3/10 step 240/610 eta 00:10:45: loss 0.083, train {'accuracy': 0.9375, 'f1': 0.9282407407407407, 'precision': 0.9419642857142857, 'recall': 0.9375}
2025-02-27 12:23:18,936 - root - INFO - Epoch 3 step 244: loss 0.411, val {'accuracy': 0.8144, 'f1': 0.8302, 'precision': 0.8618, 'recall': 0.8144}
2025-02-27 12:23:25,358 - root - INFO - Epoch 4/10 step 250/610 eta 00:11:47: loss 0.061, train {'accuracy': 0.9375, 'f1': 0.9333333333333333, 'precision': 0.9583333333333333, 'recall': 0.9375}
2025-02-27 12:23:34,897 - root - INFO - Epoch 4/10 step 260/610 eta 00:11:14: loss 0.061, train {'accuracy': 0.9375, 'f1': 0.9325, 'precision': 0.9423076923076923, 'recall': 0.9375}
2025-02-27 12:23:44,450 - root - INFO - Epoch 4/10 step 270/610 eta 00:10:42: loss 0.184, train {'accuracy': 0.75, 'f1': 0.7580882352941176, 'precision': 0.8975694444444444, 'recall': 0.75}
2025-02-27 12:23:54,019 - root - INFO - Epoch 4/10 step 280/610 eta 00:10:12: loss 0.029, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:24:03,572 - root - INFO - Epoch 4/10 step 290/610 eta 00:09:44: loss 0.036, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:24:13,208 - root - INFO - Epoch 4/10 step 300/610 eta 00:09:17: loss 0.096, train {'accuracy': 0.9375, 'f1': 0.92816091954023, 'precision': 0.9416666666666667, 'recall': 0.9375}
2025-02-27 12:25:20,156 - root - INFO - Epoch 4 step 305: loss 0.390, val {'accuracy': 0.8504, 'f1': 0.8471, 'precision': 0.8495, 'recall': 0.8504}
2025-02-27 12:25:25,701 - root - INFO - Epoch 5/10 step 310/610 eta 00:09:51: loss 0.047, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:25:35,219 - root - INFO - Epoch 5/10 step 320/610 eta 00:09:22: loss 0.047, train {'accuracy': 0.9375, 'f1': 0.9466666666666667, 'precision': 0.96875, 'recall': 0.9375}
2025-02-27 12:25:44,733 - root - INFO - Epoch 5/10 step 330/610 eta 00:08:55: loss 0.030, train {'accuracy': 0.9375, 'f1': 0.9676724137931035, 'precision': 1.0, 'recall': 0.9375}
2025-02-27 12:25:54,325 - root - INFO - Epoch 5/10 step 340/610 eta 00:08:28: loss 0.053, train {'accuracy': 0.9375, 'f1': 0.939484126984127, 'precision': 0.95, 'recall': 0.9375}
2025-02-27 12:26:03,978 - root - INFO - Epoch 5/10 step 350/610 eta 00:08:02: loss 0.013, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:26:13,590 - root - INFO - Epoch 5/10 step 360/610 eta 00:07:37: loss 0.009, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:27:21,793 - root - INFO - Epoch 5 step 366: loss 0.416, val {'accuracy': 0.8517, 'f1': 0.8555, 'precision': 0.8613, 'recall': 0.8517}
2025-02-27 12:27:26,359 - root - INFO - Epoch 6/10 step 370/610 eta 00:07:54: loss 0.015, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:27:35,905 - root - INFO - Epoch 6/10 step 380/610 eta 00:07:29: loss 0.011, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:27:45,446 - root - INFO - Epoch 6/10 step 390/610 eta 00:07:03: loss 0.010, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:27:55,027 - root - INFO - Epoch 6/10 step 400/610 eta 00:06:39: loss 0.007, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:28:04,621 - root - INFO - Epoch 6/10 step 410/610 eta 00:06:15: loss 0.016, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:28:14,202 - root - INFO - Epoch 6/10 step 420/610 eta 00:05:52: loss 0.026, train {'accuracy': 0.9375, 'f1': 0.92816091954023, 'precision': 0.9416666666666667, 'recall': 0.9375}
2025-02-27 12:29:23,317 - root - INFO - Epoch 6 step 427: loss 0.464, val {'accuracy': 0.8477, 'f1': 0.8531, 'precision': 0.8609, 'recall': 0.8477}
2025-02-27 12:29:23,317 - root - INFO - Early Stopping Check: No improvement for 1/3 epochs
2025-02-27 12:29:26,454 - root - INFO - Epoch 7/10 step 430/610 eta 00:05:56: loss 0.006, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:29:36,005 - root - INFO - Epoch 7/10 step 440/610 eta 00:05:33: loss 0.101, train {'accuracy': 0.9375, 'f1': 0.932608695652174, 'precision': 0.9427083333333333, 'recall': 0.9375}
2025-02-27 12:29:45,542 - root - INFO - Epoch 7/10 step 450/610 eta 00:05:09: loss 0.013, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:29:55,084 - root - INFO - Epoch 7/10 step 460/610 eta 00:04:47: loss 0.010, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:30:04,614 - root - INFO - Epoch 7/10 step 470/610 eta 00:04:25: loss 0.002, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:30:14,162 - root - INFO - Epoch 7/10 step 480/610 eta 00:04:03: loss 0.016, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:31:24,046 - root - INFO - Epoch 7 step 488: loss 0.500, val {'accuracy': 0.8465, 'f1': 0.8526, 'precision': 0.8644, 'recall': 0.8465}
2025-02-27 12:31:24,046 - root - INFO - Early Stopping Check: No improvement for 2/3 epochs
2025-02-27 12:31:26,150 - root - INFO - Epoch 8/10 step 490/610 eta 00:03:58: loss 0.007, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:31:35,707 - root - INFO - Epoch 8/10 step 500/610 eta 00:03:35: loss 0.003, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:31:45,227 - root - INFO - Epoch 8/10 step 510/610 eta 00:03:14: loss 0.004, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:31:54,755 - root - INFO - Epoch 8/10 step 520/610 eta 00:02:53: loss 0.005, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:32:04,277 - root - INFO - Epoch 8/10 step 530/610 eta 00:02:32: loss 0.007, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:32:13,821 - root - INFO - Epoch 8/10 step 540/610 eta 00:02:12: loss 0.001, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 12:33:24,631 - root - INFO - Epoch 8 step 549: loss 0.534, val {'accuracy': 0.8379, 'f1': 0.8471, 'precision': 0.8663, 'recall': 0.8379}
2025-02-27 12:33:24,631 - root - INFO - Early Stopping Check: No improvement for 3/3 epochs
2025-02-27 12:33:24,631 - root - INFO - Stopping early at epoch 8 due to no improvement in validation F1 and increasing loss.
