2025-02-27 01:59:15,349 - root - INFO - Training/evaluation config: Namespace(seed=2021, data_path='./data/ctrip_20250224.csv', base_url='data/qunaer_20250226_balance19', num_class=3, val_ratio=0.2, prefetch=12, num_workers=6, train_batch_size=32, val_batch_size=32, word2Vec='./word2vec/sgns.weibo.bigram-char.bz2', word2Vec_dim=300, stopWords='./stopword/hit_stopwords.txt', bert_dir='hf_hub/models--Langboat--mengzi-bert-base', bert_dim=768, bert_max_length=512, bert_padding='max_length', lstm_input_size=768, lstm_hidden_size=256, lstm_num_layers=2, lstm_dropout=0.0, feature_type=2, fusion_type='residual', adv_type='freelb', fgm_adv_epsilon=1.0, pgd_adv_epsilon=1.0, pgd_adv_alpha=0.3, pgd_adv_K=3, freelb_adv_K=3, freelb_adv_lr=0.01, freelb_adv_init_mag=0.02, smartp_adv_alpha=1.0, save_path='save/qunaer_20250226_balance19/models--Langboat--mengzi-bert-base/feature2_fusionresidual_advfreelb_20250227015915', best_score=0.5, max_epochs=10, max_steps=50000, warmup_steps=200, print_steps=10, weight_decay=0.001, adam_eps=1e-06, adam_lr=5e-05, dropout=0.1, smoothing=0.0, patience=3, device='cuda', n_gpu=1)
2025-02-27 02:06:18,043 - root - INFO - Epoch 5/10 step 170/300 eta 00:05:22: loss 0.032, train {'accuracy': 0.96875, 'f1': 0.9716008771929825, 'precision': 0.9791666666666666, 'recall': 0.96875}
2025-02-27 02:06:30,667 - root - INFO - Epoch 5/10 step 180/300 eta 00:04:49: loss 0.017, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 02:07:11,079 - root - INFO - Epoch 5 step 180: loss 0.468, val {'accuracy': 0.8193, 'f1': 0.8012, 'precision': 0.8073, 'recall': 0.8193}
2025-02-27 02:07:24,422 - root - INFO - Epoch 6/10 step 190/300 eta 00:04:42: loss 0.028, train {'accuracy': 0.96875, 'f1': 0.9736935028248589, 'precision': 0.984375, 'recall': 0.96875}
2025-02-27 02:07:37,122 - root - INFO - Epoch 6/10 step 200/300 eta 00:04:10: loss 0.048, train {'accuracy': 0.96875, 'f1': 0.9659198113207548, 'precision': 0.9699074074074073, 'recall': 0.96875}
2025-02-27 02:07:49,807 - root - INFO - Epoch 6/10 step 210/300 eta 00:03:39: loss 0.031, train {'accuracy': 0.96875, 'f1': 0.9647435897435898, 'precision': 0.9732142857142857, 'recall': 0.96875}
2025-02-27 02:08:30,143 - root - INFO - Epoch 6 step 210: loss 0.498, val {'accuracy': 0.8237, 'f1': 0.8206, 'precision': 0.8367, 'recall': 0.8237}
2025-02-27 02:08:43,460 - root - INFO - Epoch 7/10 step 220/300 eta 00:03:26: loss 0.027, train {'accuracy': 0.96875, 'f1': 0.9722222222222222, 'precision': 0.984375, 'recall': 0.96875}
2025-02-27 02:08:56,155 - root - INFO - Epoch 7/10 step 230/300 eta 00:02:56: loss 0.016, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 02:09:08,819 - root - INFO - Epoch 7/10 step 240/300 eta 00:02:28: loss 0.006, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 02:09:49,149 - root - INFO - Epoch 7 step 240: loss 0.501, val {'accuracy': 0.8327, 'f1': 0.8352, 'precision': 0.846, 'recall': 0.8327}
2025-02-27 02:10:02,481 - root - INFO - Epoch 8/10 step 250/300 eta 00:02:09: loss 0.013, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 02:10:15,114 - root - INFO - Epoch 8/10 step 260/300 eta 00:01:41: loss 0.004, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 02:10:27,864 - root - INFO - Epoch 8/10 step 270/300 eta 00:01:14: loss 0.007, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 02:11:08,266 - root - INFO - Epoch 8 step 270: loss 0.543, val {'accuracy': 0.8235, 'f1': 0.8238, 'precision': 0.8476, 'recall': 0.8235}
2025-02-27 02:11:08,266 - root - INFO - Early Stopping Check: No improvement for 1/3 epochs
2025-02-27 02:11:21,187 - root - INFO - Epoch 9/10 step 280/300 eta 00:00:51: loss 0.007, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 02:11:33,837 - root - INFO - Epoch 9/10 step 290/300 eta 00:00:25: loss 0.056, train {'accuracy': 0.9375, 'f1': 0.9375, 'precision': 0.9375, 'recall': 0.9375}
2025-02-27 02:11:46,518 - root - INFO - Epoch 9/10 step 300/300 eta 00:00:00: loss 0.008, train {'accuracy': 1.0, 'f1': 1.0, 'precision': 1.0, 'recall': 1.0}
2025-02-27 02:12:26,671 - root - INFO - Epoch 9 step 300: loss 0.541, val {'accuracy': 0.826, 'f1': 0.8249, 'precision': 0.8459, 'recall': 0.826}
2025-02-27 02:12:26,672 - root - INFO - Early Stopping Check: No improvement for 2/3 epochs
